,comment,label
3364,"cute. I recommend this banner.  I didn't like the larinat, but it was easy to change... thanks!Recomiendo ampliamente este banner. No me gust el lazo, pero fue facil de cambiar... Gracias!",0
3365,"Durable and distinctive. I have purchased a couple of these liners and am satisfied with how well they hold up. The striped fabric is a nice and light alternative to the heavy plastic of standard liners. The seams are durable and keep out mildew. Plus, with Amazon's Super Saver shipping, you can always find an affordable and quick replacement",0
3366,Nice little wine gadget. I will speak up for this.. I have a green color one of these and have used it for years.. convenient little opening gadget I keep handy!,0
3367,"I am real happy with this oven. This little toaster oven gets the job done for me. I think the quality is a little bit better, it is a little deeper making it a little bigger and the tempeture is more consistant than the other units in it's price range. I am still looking for the right setting on the tempeture and once I find it I will most likely leave it there. I think it will end up somewhere between 350 and 400. Below that takes to long and above that setting the food tends to get a little over cooked on the outside.One thing that concerned me was the safety instructions, which I always read. They do not want you to use aluminum foil or any non Proctor Silex cooking trays in this unit. I always use aluminum foil and it does not seem to cause any problem. Perhaps they are just covering for themselves in case something goes wrong because you never know what sort of crazy stuff people are going to put into their ovens. This is the only thing that concerns me. Otherwise the little oven is working out real good. I think it will last us quite a while. Usually we get rid of them because they get to dirty or get a little old looking more then it is a problem that they wear out or break. The last one cost us about $10 and lasted almost a year. This one cost a little more but I am sure it will last longer.We have had expensive confection ovens that cost well over $100 but I decided to save my money because this one gets the job done and does what we need it to do. Esp with the extra 2 inches of depth this is a nice sized little unit.",0
3368,"Best Washer I used! Compact. Quiet. Clean... I have been using this Haier for HLP21E 2 weeks. I live in an apartment and there is not enough room there. This machine is great!  It takes so little room. I just put it in the bathroom. It is so convenient.Before I am cooking a meal, I throw 4 or 5 clothes into it, and after I finish my lunch the clothes ready. The spin is so good that the clothes are almost dry. for some clothes like T shirts you don't even need a dryer. We have public laundry using coins, but I think this Haier small washer washes much cleaner than that. And what's more important you don't have to drive far out to the laundry.It is very quiet, at least much much more quiet than the public laundry. You can do other things like listening to music in your bedroom and the washer works in your bathroom. It doesn't interfere.And I move sometimes, so it's much better you have a smaller washer than a huge one. I just cant love this small machine more",0
3369,Love this!!. Great cover to change the look of my room.  Great deal for the price,0
3370,"Great suction, but a bit disappointed in attachments. I have 3 indoor cats and a cat allergy.  I was excited by the Dyson in the hopes that it would help keep my allergies at bay.  After a ton of research, I chose the DC14 Complete specifically because it had the attachments I wanted (and was cheaper than the Animal despite being the same exact thing).  I wanted a low reach tool to be able to get the cat hair and God knows what else from under my bed and the mini turbine tool to clean my furniture.After receiving my Dyson (which, by the way, has a 6 mo. warranty rather than the 90-day in the listing), I did the whole ""vacuum with old then vacuum with new"" test.  I had a 12 amp Bissell CleanView which worked well.  But the Dyson did manage to pull out more hair and dirt from the carpet.  Not tons, but enough to convince me that my Bissell was leaving dirt behind.Next came the attachment test.  The low reach was great!  I loved that I could get under my bed easily.  HOWEVER, I am seriously disappointed in the mini-turbine head.  The brushes stop rotating when you put the attachment onto the fabric!  Well, what good does that do?  I thought I was using it wrong until I read some other reviews.  Thank God Eureka makes the Power Paw!  It does what the Turbine Tool promises but doesn't deliver.  At least the Power Paw brushes continue to spin while cleaning the fabric.  And for $20, the price was right. (Plus it fits on my Dyson)Overall I'm happy with my purchase but definitely want people to be aware that the Mini Turbine Tool is worthless as an attachment",0
3371,"Wonderful. I've been using this board for about a month now and I love it.  Somehow it makes my knives seem sharper... don't ask me how that's possible!  But seriously, the blades seem to be slicing through stuff like it's butter all of the sudden.  Very nice product, highly recommended!",0
3372,Solid. Very rich color.  Very solid and deep... great for cereal.  May be too heavy for young kids.,0
3373,"Great Value. These towels are generously sized, thick and luxurious. Probably worth much more than the cost here on Amazon",0
3374,"Works like a charm!. I love having outdoor lights at Christmas but hate having to go outside before bed--when it's cold and frequently snowing--to unplug them.  This year, I treated myself to this Timex timer, and I couldn't be happier with the results!  Once plugged in, the timer turns the lights on automatically at dusk (which has been between 4:30 and 5 p.m. here in upstate New York) and keeps them on as long as you specify--4, 6, or 8 hours or even until dawn.  Since we began using the timer, its performance has been perfect, and no more going out in the cold for me!  Highly recommended",0
3375,Bark Stop Pro Works with Big Dogs. We have large dogs who are so sweet but end up barking at noisy neighbors with children playing in the field behind our home and a neighbor next to us who is always complaining about our dogs barking so we decided the best thing would be to buy a bark curbing device.  We ordered the Bark Stop Pro and almost immediately our dogs stopped barking.  We were so tired of trying to get them to stop the nuisance barking and we love our dogs so we're very thankful that this device works.  You have to use the high frequency for the big dogs.  We would recommend this product to anyone who has a large barking dog,0
3376,"My ideal fry pan. I recently upgraded my range from a gas model to an electric smooth surface cooktop (which I LOVE).  I soon realized that a lot of my old (cheaper) cookware which had worked just fine on my old stove didn't work as well on my new one.  Because of the nature of the design of this type of cooktop, the heat ""transfers"" to the cookware instead of the ""direct"" heat of conventional cooking.  Bottom line is that your cookware needs to sit flat in order to perform well.  Mine didn't.  I bought this set because I wanted 4 things: 1)heavy-duty cookware to work with my new cooktop, 2)a non-stick finish in the fry pan only (but stainless steel in the pots); 3)a strainer built into the lids and 4)see-through clear lids.  This is the only cookware I've found that met ALL of my criteria.  I can tell a big difference between the new cookware and the old",0
3377,"So versatile. What a wonderful portable appliance.  Use it for a stockpot, pasta cooker, deepfrier or whatever.  Quick and easy to use and a snap to clean up.  I use it all the time.  Have two of them now.  You can plug it in and use it anywhere",0
3378,Crazy circle........ Just got this a week or two ago and to our surprise they seem to enjoy chasing the big yellow ball around the circle. Good size and fun to watch them play.....,0
3379,Very good. Item as advertised. Works well and the price is rigth. What else does one want,0
3380,"great for the price. The only thing about this is it's a bit smaller than what I expected.  It doesn't quite cover our ugly floral couch, but you get what you pay for.  Good for the price",0
3381,"Heavy duty bottle opener and stylish, too!. This is the Lexus of the bottle opener world!  Very heavy duty, lovely stainless steel business end and pretty, shiny handle in the color of your choice!  What more could you want?  This is a substantial piece of equipment- won't get lost in the crowded utensil drawer.  This is not a space-saving item! So don't get it if you are short on utensil space!This opener has considerable heft and grabs hold of bottle tops easily.  If you want your bottle top popped, this would be the one to go with",0
3382,Great Soup Mugs. Product was great and was just what I ordered. Would use the site again,0
3383,"Funny & Functional!. Received this item a couple of weeks ago. It's hysterically funny (although my ex-husband doesn't think so). The knives are nice quality and you just can't beat the feeling of satisfaction when you shove one back in it's place! Bigger than I thought it was going to be but I'm o.k. with that.Everyone who has seen it goes nuts. For mne, this was a great buy",0
3384,"Makes my Global as sharp as the day I bought it. What are other people are doing to their Globals with this sharpener?Mine works extremely well and makes my G2 very sharp in a matter of a few minutes. Trust me, I am as bad a knife sharpener as anyone could be. In fact, this sharpener is part of the reason I bought my Global in the first place.I can only guess that using a light, even stroke and making sure that the knife is straight up and down in the sharpening slots is important to the sharpening technique.Also, the sharpener doesn't work on many non-global knives because of the weird bevel Global edges have so don't think it's going to work on your Wustof unless you have a professional re-cut the bevel to a Global-style.Buy one, follow the directions and you and your Globals will be very happy.",0
3385,"georgetown black console table. I was very pleased with this table.My daughter purchased all three pieces in this collection,and from the packaging to the product stability we are very pleased",0
3386,"stand mixer. This stand mixer is absolutely wonderful, everything about it has been worth it. A huge price difference from ""kitchen aid"" and quality is just as good as this other name brand. well worth the money, I use it all the tim",0
3387,Excellent. I purchased this item for myself and when my husband saw it he wanted a set for his cook on the boat.  I use it everynight when cooking.  Good job Mario!!!!!!!!!,0
3388,"very much pleased with this kitchen aid hand blender. This product is great buy.Nice thing about it is it has 10 speed setting so blends fast and perfect.i blend food for my baby,really work great.but never try to clean it with your finger's while it is plugged bcoz u may cut your finger's badly as this blender has soft touch button,so always be sure to unplug it soon after u use it.It  has really powerful machine with no big noise that too just for $[...] after $[...] mail-in rebate.ofcourse rebate came on time within one month of my purchase.i am proud to have this product for just $[...].highly recommended",0
3389,"The largest, thickest, thirstiest bath towel I have ever seen !!!. I was never a fan of thick bath towels -- they never seemed to be very absorbent -- until I ordered Wamsutta towels for my wife. I will never use anything else (if she leaves me one)",0
3390,"Aluminum Pizza Peel. Very good quality for the price.  I'm very happy with my pruchase, and would buy from this company again",0
3391,Love it!. My husband and I love this item!  We can fit 2 (or sometimes 3) garlic bulbs into this garlic baker that we put into our little convection oven.  It's really easy and the garlic comes out perfect,0
3392,Pizzelle Pro. We enjoyed using the Prego Pizzelle Baker very much. It heats quickly and evenly. It is so much like what grandmother used,0
3393,"Very nice table. I am very pleased with the look of this table. It makes a great addition to my entry way as a place to stash mail, purse, keys etc. Even my furniture-snob-real-wood-only husband was impressed. Easy to put together with all the parts clearly labled. It only took me about 30 minutes to assemble using a Phillips head screwdriver. I also bought the Mission style wall rack to hang above the table. The two pieces look very nice together. I certainly will be buying more items in this collection.",0
3394,"Not an expert on espresso machines but I am a coffee connoisseur. This is the first espresso machine I've purchased.  Did a lot of research and was not willing to fork out the $500 for the higher rated machines.  Then again, I don't buy the higher rated european espresso blends either, because you can get a much higher grade of coffee (100% Aribica grade 1 beans) domestically for a lot less money.I've never had a better espresso on any other machine and the machine works flawlessly.  Zero learning curve.  Can start to brew as soon as you run a few cleaning trial runs.  I sip nothing but espresso/cappuccinos now.  Can't go wrong for the money and Amazon had the lowest price",0
3395,"Makes great waffles!. This is a reliable, easy and fun-to-use waffle maker that is light-weight and takes up very little cupboard space. Waffles were light and tasty. The gimmick of flipping the maker over, although a wee bit cumbersome, seems to add to the lightness of the resulting product. I've only tried this with the enclosed recipes and have not used it as yet with ""packaged mixes"", but if I were Consumer Reports, I'd give this a ""Best Buy"" for low-price, ease of use and quality of finished product",0
3396,"The best there is!. If you love pizza, then you definitely need this cutter.  It is by far, the nicest and the heaviest one that I've ever had. I have always had one of those flimsy wooden ones that cut nothing until I received this one, finally!  The blade cuts through anything, including pies and quiche.  I particularly like the fact that it comes with a blade cover.  A definite must in a household with little ones.  Great item",0
3397,"THE MERCEDES OF TOASTERS. I ORIGINALLY PLACED AN ORDER WITH ETRONICS THROUGH AMAZON, BUT AFTER 2 WKS. AND THE PRODUCT HAD STILL NOT BEEN SENT I CANCELLED THE ITEM... TO DATE WHICH IS 1/18/07 I STILL HAVE NOT RECEIVED A FULL REFUND.. I PURCHASED THIS ITEM AT SEARS AND IT IS THE BEST OF THE BEST IN TOASTERS.. THIS PRODUCT THAT MARKETPLACE HAS ON AMAZON IS A SORE SPOT WITH ME.. LIKE I STATED 2 WEEKS AFTER PAYMENT AND THE ITEM WAS STILL NOT EVEN SENT OUT AND THEN I AM INFORMED IT WON'T BE RECEIVED BEFORE CHRISTMAS - AND I NEVER RECEIVED MY $12.93 BACK FROM THE SELLER - ETRONICS.. SO WHEN ALL ELSE FAILS YOU GO TO A STORE AND YOU PURCHASE IT  FOR THE SAME AMOUNT AND I KNOW THAT WAS LUCK.. BUT BE LEARY OF THIS COMPANY BECAUSE THEY IGNORE ALL OF YOUR EMAILS AND THEN THEY DON'T REFUND YOUR MONEY IN FULL.. I AM STILL TRYING TO GET MY MONEY BACK.",0
3398,best thing with sliced bread ;). A friend broke her butter bell and was going to order another one. We both choose this one and I bought and extra for my mom. All three of us love it. It washes up nicely in the dishwasher when it gets messy. It has a better top than the one she had before which was hard to grip. This one is great,0
3399,"Great!. I was looking for a crockpot that wasn't too large and wasn't too expensive. This product fit the bill.The lid is treated glass so, you can see the food cooking without lifting the lid. The lid handle stays cool during the cooking, so you won't burn your fingers if you touch it. The ceramic cooker is sturdy and alittle heavy. It can become slippery when wet, so be careful while washing it in the sink. Also be careful because the handles on the cooker and the metal base can become very hot during cooking. So keep potholders nearby.The cooker can accomodate a 3.5-4 pound whole chicken and 4 pound roasts. It's oval shape enables these foods to fit well. It comes with a small instruction manual that includes some recipes.So far, I've cooked whole grain cereal (barley and cracked wheat), stews, whole chickens, corned-beef, and turkey legs. They've turned out good. However, since I'm new to slow-cooking, the first attempts were abit off because I cooked the food too long. But now, I'm better with the timing so the food is better.Just a side note, if you like eating whole grain cereals, the slow cooker is terrific. You don't need to stand over a stove stirring the pot and worrying it will boil over. This cooking method allows the grains to fully absorb the water, which makes for a creamier end result. Plus, you can toss the grains and water into the cooker at bedtime and it's done in time for your breakfast.I do have a two very minor complaints:1. The packaging. The cooker is packaged in a way that you have to slide it out of the box. If you aren't careful, you could drop the ceramic cooker or the glass lid.2. The handle to the lid was alittle loose, and could be made tighter with 1 turn. But that might not be a design flaw, but a way to compensate for the expansion of the glass during the cooking process. So, don't mess with it, imo.Otherwise this is a great product",0
3400,"Best Cup of Coffee Ever!. We got this just after Christmas, and it is absolutely the best cup of coffee that we have had since we were in Italy.  I can't stand to drink drip coffee anymore.  There are several things to keep in mind for the best results.  (1) Use good filtered or spring water (2) Use a finely ground good coffee, such as Illy (3) pack it just slightly in the filter (4) Don't try to rush it by turning the heat up too high (5) NEVER put it in the dish washer.We have been using the organic espresso blend from Whole Foods, and it is almost as good as the Illy.  All in all, this is easier and faster than most coffee makers and gives us a nice two servings of espresso in the morning.  Add a little milk if you like, but it's also great straight out of the pot",0
3401,"Vacuuming impaired. I hate to vacuum and when my Kenmore vacuum cleaner died I had no idea what to do.  I read all of the customer reviews and the Bissell 3990 seemed impressive.  It was damaged in shipping and withing a few weeks Bissell sent a new one to me.  I am very impressed.  My first time using the Bissell 3990 was a shocker the bagless container had to be emptied twice.  My old vacuum cleaner didn't pick up much, apparently.  Now, my floors are very clean, my allergies aren't as bad, and my carpet looks great.  I would recommend this product to anyone looking in need of a really good, affordable vacuum cleaner",0
3402,"Very Practical. The dishes not only look good but are a good size, the complete set is really nice. Not too dark so that other colours can also be used at the same time",0
3403,"Awesome!. This vacuum cleaner is awesome!  Not only is it light, compared to other vacuum cleaners that I've bought in the past, but it does a fantastic job!With a brand new house and a new shoe policy, it is still amazing to see what comes up everytime.  My carpets smell and look great.  It also does a great job on hardwood floors!  I highly recommend this vacuum cleaner.  It may seem expensive at first, but once you use it for the first time you'll be glad you made the purchase",0
3404,A Gem of a Fry Pan. The Swiss Diamond Fry Pan is an outstanding fry pan.  It heats very evenly and cleans up well.  We bought it having used one at my neighbor's house and were impressed with the pan,0
3405,"can't beat the price. I first purchased a $299 model ice shaver and wasn't happy with the output.  It was too grainy.  So I returned it.  This one puts out as good if not better quality of shaved ice for a much cheaper price.  We used this every day for two months.  My daughter can't have food dye and I was able to find syrup that was all-natural and organic, and it actually tastes good",0
3406,"My cats love it!!. My three cats; Max, Smokey and Charlie just love my new pet waterer.  I was a little hesitant to buy it because Max just loves to play in the water and I didn't want a mess. The first day I had it; he sat and kept putting his paw in it but after that he hasn't played in it at all. He loves to drink right from the water slide and he'll just sit and watch the water come down the slide.  Smokey and Charlie have adjusted to it as well and I think all three of them are drinking more water. I've had it for 2wks now and today I cleaned it for the first time.  It was very easy to take apart, clean and reassemble. It is so nice to not have to worry about my cats having fresh water. I would highly recommend this product to any cat lover",0
3407,"Exactly what I wanted. I am very pleased with my new Nordic Ware popper. I am the only one in my household who likes popcorn, so hate to make the large microwave bags or pay the inflated price for the little ones. I'm also on Weight Watchers so need to limit quantity and fat. I put in a few tablespoons, spray with Parkay spray butter, add a little salt and have a delicious low point snack in 2 minutes at the fraction of the cost of individual micro-pop bags. The bowl gets a little hot, but I read that in other reviews before I ordered it, so I always make sure I have a pot holder. Thanks for a great product.",0
3408,Great product-Saved substantially from Amazon. I was able to save a great deal of money compared to the retail price. Great product and service,0
3409,"Great laptop desk. I bought this on Amazon back in January 2007.  I love it-use it almost every day.  Very light weight and helps my legs cool.  I have a mac book pro and got the 18""  I could fit the mouse on the space but choose not too-almost too tight to fit the laptop-(15"") and a mouse.I highly recommend this product",0
3410,"Great product for home kitchen. This is a great pitter for your home kitchen.  It works 90% of the time for me.  The other 10% of time I have the pit remains within the cherry as it fails to get punched out.  I still give it a high rating since this is a mechanical solution which depends on several factors such as: the size of the cherry (medium size works best), the speed and amount of pressure you punch the pit (operator skill can improve the success rate).  The one negative comment I have is that the pitter get rust very easily, and it comes without instruction on how to clean it.  I found out that if  you let it sit for drying after a handwash, it will get rust. What you want to do is to take the pitter apart, wash and dry them with a towel immediately after use.  You can take the assembly apart by simply uncrew the black pitter handle.  The spring and the metal rod can now be pulled out for cleaning. Enjoy",0
3411,"WONDERFUL PRODUCT-GREAT VALUE. I needed another toaster for our ski lodge. I've used DUALIT chrome toaster for many, many years and just loved it.When I went to amazon.com and saw a DUALIT LITE toaster at $79.99 I was in awe of the price. Ordered it and just love it.Perfect even toasting, american style pop-up toaster and can accomodate my favorite bagels.I can't believe that you can purchase a quality DUALIT product at this pricepoint. I highly recommend that you go out and buy this item. I'm going to get several as holiday gifts!!!",0
3412,"Exactly what we expected. This is a great handy organizer for three different sized containers, plus the containers and covers.  The containers are in ""even"" metrics sizes: 250, 500, and 750 ml.  It works out to 1.1, 2.1 and 3.2 cups.  The two larger sizes take the same cover, so there are only two different size covers.The organizer takes up a tad more real estate than it needs to, but we'll live with it. Our current collection of plastic containers is just a jumble so this is SOOOO much better we're not complaining.  The dimensions of the organizer are 16 inches wide, by 10.5 inches deep, by 8.5 inches high. It fits OK in our upper shelf in the kitchen.There is enough room in the cover storage bins to add about 4 more large covers and 2 more small covers, if you want to add a couple more containers to the organizer.  The height of your cabinet is the only limit on the number of containers it will hold.The containers microwave nicely--I had some spaghetti microwaved in one container for breakfast.The containers are on the clear side of translucent, so it is relatively easy to see what is inside.  Clearer than most other containers of that kind, though we'll see if they stay clear after a few weeks of microwaving spaghetti sauce!",0
3413,"attractive and handy. I have two of these, one in yellow and one in a discontinued sea greeny color.  They're attractive, of course; this is Fiestaware, after all.  But they're darn functional.  They're long enough to accommodate a london broil or small roast or kebobs, and they're deep enough that any juices are not likely to spill while you're carrying or serving.  I like wish there was one slightly bigger too; then I'd get two more",0
3414,"Great Value. These towels are generously sized, thick and luxurious. Probably worth much more than the cost here on Amazon",0
3415,"Fast Service. I was impressed with the FAST efficient service when I ordered this sleeveboard.  Also, it works wonderfully well - much better than the old wooden ones.",0
3416,"Very basic starter kit. We gave this small tank 5 stars because of its construction, ease of handling and cleaning. However, since it holds only 2 gallons, it is not suitable for large fish or lots of fish. Keep the number and/or size of fish to a definite minimum.It comes with a small pump and air stone and utilizes an undergravel filtration system. It has a light, but does not come with a heater. It's certainly better than just a plain bowl for keeping your fish.This would be good for a beginner or child as it has a small footprint and is acrylic, not glass, and is not too heavy to handle for easy cleaning. We use it as a temporary holding tank for new fish before introducing them to our larger aquarium. And if one of our fish should get sick or need to be quarantined, this would make a suitable temporary home for him for easy observation, and is easy to clean out to avoid contaminating any other fish that may call it a temporary home in the future.Marineland. com has some good articles on keeping fish in small tanks. This tank will suit your needs if you keep its limitations in mind",0
3417,"Chemically sensitive? Beware the packaging for this fan!. I really like this fan: nice design (yes, it is sleazy plastic, but the only time I noticed it was during assembly); quiet and powerful operation; and the ""nature"" mode is a marvelous innovation.  ""Nature"" mode slows the fan when it faces front so that you are spared a direct blast of air. And a remote control is a luxury when you are too hot to move.IMHO the sole design fault is the LCD display which is too small to read farther than two feet away.However,when I opened the shipping box, a strong chemical smell overwhelmed me, causing a headache - and I am not chemically sensitive!  The smell disappeared after a few minutes, as did the headache.",0
3418,great breadmaker. I bought this breadmaker because I wanted one that makes a normal shaped loaf.  It makes great big loaves and is relatively easy to use.  Just be sure to follow the instructions carefully and I recommend that you use the recipes created for the machine unless you are a baking pro.Nothing smells better than a homemade loaf of bread baking in the kitchen!I have not bought a loaf of bread since I've owned this fine bread making machine,0
3419,satsified. I have enjoyed the factory reconditioned kitchen aid. I have put it to the test these past weeks to ensure it would stand up.so far I have not had any problems from light mixing to bread making. I have waited along time to purchase and this was in my price range. I would do it again,0
3420,"Excellent Fryer. I bought this Fryer to make French Fries at a small food concession I have. Wow! It did a beautiful job on the fries and with the two baskets there's no hold up on customer orders. The fries are done in about 5 minutes and the customers love them. I wish there was a more effective way to clean the elements, but with the ease of using the fryer, I'll make do with carefully wiping it down with a sudsy cloth",0
3421,"A Keeper. I have used many different brands of coffemakers, but this one will be my last. It easily makes the best coffee. This may be because of the use of a paper filter and more than one drip hole which slows the coffee from leaving the grounds too quickly, or it may be because the coffee filter is placed into the decanter. My other coffee makers used a plastic filter, or permanent weave type and the coffee poured through. In order to get hot coffee though you must follow the directions and heat your cup with hot water. It also helps if the water you add is not from the refrigerator. The hottest coffee I've had came from a percolator. I like the fact that the water tank can be removed to fill or left in, and the cup amounts are clearly visible when adding water. I do wish the top had been hinged to the unit though. I also think it is too expensive.",0
3422,"Great espresso from a mid-range machine. After conducting research for a few weeks, visiting Amazon, as well as other coffee aficionado sites, I finally purchased the Saeco Aroma espresso maker and have been using it for going on two weeks. Although this machine may not be as glitzy in appearance compared to some machines, it does make a great espresso. Say for instance, if the Francis Francis is the sexy Ferrari of espresso machines, then the Aroma would be a Volvo--boxy (perhaps considered bland in appearance to some) but solid, reliable, and a well-built machine for the price. Once I got the hang of using the pressurized portafilter, which has to be put on tightly to obtain the correct seal/pressure, I was treated to rich, flavorful espresso with lots of crema.I am pleased with the ease of using the machine, however, the instructions are not very detailed and I found technical support to be slow. Initially I placed a phone call to -- where I did not reach a live person--but left a message. Never received a call back, but called again the next day at which time I did get a live person. To be honest, she seemed ambivalent and downright unhelpful, blaming my problem on the coffee I was using (despite my best efforts to explain the problem). The issue was that after priming the machine and installing the portafilter, the pump would run and run, but no espresso would come out. I ended up tightening the three little screws on the bottom of the portafilter, which seemed to help make it fit more snugly and achieve a pressurized seal. Voila! Perfect espresso. If I had one complaint about this machine, it would be that the portafilter is not very substantial, and is made mostly of plastic.The Aroma's steam wand works REALLY well for frothing milk. Almost too well, as I ended up with a lot of foam, but the second time using it, I backed off on the pressure a bit, and got just the right balance of milk and foam. Overall I am pleased with the performance of this machine.It's hard to find a decent machine for under $300. But I would consider this machine to be a mid-level machine for an entry-level price, especially with 15 bars of pressure. (I had started out thinking I would buy the Starbucks Barista machine which was almost $400, but after seeing a live demo at a Starbucks store, realized it did not perform well at only 8-12 bars of pressure. Very little crema). A good espresso machine should offer a minimum of 14 bars.Two side notes: I urge anyone who purchases an espresso machine to consider a conical burr grinder (I bought the Capresso 560.01 Infinity Burr Grinder from Amazon). It's crucial to have a fine grind for brewing espresso. You'll know when you have just the right grind because after brewing the portafilter basket will contain a compacted ""cake"" of espresso, rather than a soupy mixture of water and grinds.I did not purchase my Saeco from Amazon, but opted instead to get it from Costco's website where it was $249 (for members or add 5% - or $12.45 - for nonmembers), including shipping and handling. Plus it could be returned to any Costco warehouse within 30 days, no questions asked, if not satisfied.",0
3423,"the best. this is the best mattress pad i have gotten.it fits well , feal's well and  i would buy it  again. thank you",0
3424,"Great vacuum for the price. We've had the Eureka R4870G Boss for a month or so and are very happy with how well it works on both carpet and tile. It picks up far better than our old vacuum and at $99, it was a great value. Though it is refurbished, it looks and runs like brand new. The only minor annoyance is that it's a little loud. If you're looking for a new upright vacuum, this is one you should consider.",0
3425,"Press your own clothes, no more dry cleaners. I have now had this product a few months and it has already paid for itself vs cleaner launder and press bills. Works very well, just wish it had a little larger surface but for the price it can't be beat. Gets extremely hot and with steam will press most clothes without the addition of spraying on starch, unless you really want that stiffness, starch is not necessary.",0
3426,micro-suede duvet cover set. I just love it and it looks great on my be,0
3427,Bonjur Primo Latte. I purchased this item as a gift for a friend. She was visiting and I served her a cup of Cappachino made with my Bonjur.  She was so impressed that she wanted one also.  I use mine at least once  a day.  It is so easy and I don't have to clean and work with a large machine to enjoy my latte and cappachino.,0
3428,"Good Coffee Quickly. I was amazed at how much I am enjoying my Flavia Fusion. I saw it at a boat show and tried some. My husband talked me out of it because he wanted to surprise me for my birthday. I really love it. I love the decaf house blend. It is hard to find really good decaf or to brew good decaf. Decaf tastes bad after it sits for 15 minutes so you waste a lot if you brew a big pot of it.The Flavia is a total solution to getting good and hot decaf coffee. I also like the regular coffee and the decaffeinated tea as well. I like the fact that there are so many choices of drinks.It surprises me that people who have bought the machine and written some reviews touting how expensive it is to use it because of having to buy the coffee on line should have done their research BEFORE buying it. It is obvious that brewing individual cups would be somewhat more expensive than making an entire pot with store bought ground coffee. The Flavia is a luxury item, not for a poor working stiff.Anyway, the Flavia is fast and simple and convenient. In fact, I'm going to make myself a nice cup of coffee right now. Enjoy it",0
3429,"great product. This product saves me money on expensive vet bills because it works better than treatments I had received there.  Zymox takes about a week to work, with one or two treatments a day.  It has had the same effect for my sister's dog who had had recurrent ear infections. I have also used the spray for skin infections with the same rate of success",0
3430,I just love this. I first got introduced to the flip n fold while visiting my son.  He tends to be a neat freak ... in a good way.  I noticed his shirts were folded so perfectly (I know I didn't teach him that).  When I told him how nicely folded they were he told me about the flip n fold.  He got me one for christmas the next year.  I purchased this one for my dad(he is 80).  My mom had passed away a couple of years ago and he is now doing his own laundry.  He stayed with me for awhile and mentioned to me how he liked the way I folded his shirts so I purchased this for him.  He really loves it and shows it to everyone who comes to see him,0
3431,WOW!!. My sister bought this for my 9 yr. old son for Christmas. It is great. Even when it doesn't get something right on the nose it's very close. The adults had just as much fun as the kids and we all fought over it. A great toy for not alot of money!!! I always like those!,0
3432,"simple, but  perfect. At first I didn't think I would need this piece, but after purchasing it.  I fell in love with it. Perfect for a 10"" plant on top and a small candle on bottom",0
3433,"I thought i must be crazy, but would buy it all over again. I love rice, but never rice I made at home.It never turned out well and I hated the cleanup.The Zutto makes perfect rice every time (I make long grain, brown and short grain Sushi rice in mine and they all turn out great). It cooks a pretty mean oatmeal too !I thought I must be crazy for buying a $200 rice cooker when you can buy other models for $15. The Zutto is made better and works better than any other non-comercial cooker I have seen or had rice from though. The rice does indeed turn out better than from other cookers, and guests often comment that it is better tasting than from their own cookers.Rice turns out perfectly whether you wash it or not (I prefer to wash white rice as I like the flavor better with the starch removed).The 'keep warm' feature works well too, and you can keep the rice for hours without it drying out.I have also become addicted to McCann's Steel Cut Irish Oatmeal since buying the Zutto. I have eaten it for breakfast every day that I have been at home since the first time I tried it. McCanns is another delacacy thats time consuming to make on the stove and clean up.With the Zutto it's a snap. I use two and a half cups of water to one cup of oats in the porridge mode. I load the cooker at night and set the timer feature, and wake up to the smell of oatmeal.Oh yea, the timer feature. You can set the time you want to eat, and the Zutto will adjust it's start time so it completes cooking at that time. You can have freshly cooked rice waiting when you get home ready to go. It automaticly goes into the keep warm mode when it's done cooking, so even if your an hour or three late getting home you will arrive to perfect rice.I DO AGREE, it should cost 75 or a hundred bucks less. But if it disapeared tomorrow, I would immediately buy another one.I started out storing it in my cabinet, but have made space for it on the counter since I use it every day (modt days twice). It looks good enough that it doesn't look out of place too which is good.",0
3434,"Perfect to keep the ""fruit flies"" off. This item works exactly as described - and looks quite pretty to boot!  I use it to keep those little fruit flies you occasionally get in the kitchen off my baked goods, etc. and also outside when we eat on the patio",0
3435,"An elegant solution to a messy problem. I am pleased that all my plastic bags fit into this neat little holder because it has freed up a whole cabinet shelf in my kitchen.  I debated between this wall-mount unit and the larger unit that sits on a shelf; I choose this one simpley because it hangs on a wall and therefore does not use any shelf space.  I wasn't sure that this smaller unit would hold all my plastic bags, but it is actually the perfect size.  Whenever I do  a lot of shopping, it gets really crammed full, but, since I use the bags for garbage, it also regularly empties out. You can stuff the bags and remove them from either the top or from the front.  My husband hung it in the utility room adjacent to our kitchen. Neat.",0
3436,"Better than Prescription. My golden retriever has had ear infections since she was 8 weeks old.  Over the years we have tried allergy shots, dietary changes, and prescription ointments - all costing a fortune.  We tried Zymox and it is absolutely fantastic.  Her ear infections clear within a few days of treatment.  The itching and head shaking stop immediately after application, and if I treat her ears once or twice a week after an infection clears, I can keep her clear.  This stuff is great and at 1/2 the price of prescription and no vet charges, I'm happy to keep it on hand",0
